time,open,close,high,low
2020-01-08 14:45:00,1.11186,1.11212,1.11219,1.11179
2020-01-08 14:50:00,1.11212,1.11238,1.11254,1.11209
2020-01-08 14:55:00,1.11238,1.11247,1.11256,1.11223
2020-01-08 15:00:00,1.11246,1.11278,1.11279,1.11227
2020-01-08 15:05:00,1.11279,1.11293,1.11310,1.11275
2020-01-08 15:10:00,1.11291,1.11303,1.11310,1.11290
2020-01-08 15:15:00,1.11304,1.11278,1.11307,1.11272
2020-01-08 15:20:00,1.11280,1.11257,1.11297,1.11242
2020-01-08 15:25:00,1.11257,1.11240,1.11258,1.11224
2020-01-08 15:30:00,1.11238,1.11179,1.11240,1.11159
2020-01-08 15:35:00,1.11180,1.11220,1.11226,1.11163
2020-01-08 15:40:00,1.11221,1.11226,1.11236,1.11206
2020-01-08 15:45:00,1.11226,1.11169,1.11229,1.11162
2020-01-08 15:50:00,1.11170,1.11164,1.11184,1.11156
2020-01-08 15:55:00,1.11163,1.11200,1.11202,1.11155
2020-01-08 16:00:00,1.11200,1.11164,1.11204,1.11161
2020-01-08 16:05:00,1.11165,1.11133,1.11168,1.11129
2020-01-08 16:10:00,1.11135,1.11140,1.11148,1.11115
2020-01-08 16:15:00,1.11141,1.11126,1.11151,1.11121
2020-01-08 16:20:00,1.11127,1.11145,1.11151,1.11127
2020-01-08 16:25:00,1.11145,1.11124,1.11146,1.11091
2020-01-08 16:30:00,1.11125,1.11139,1.11152,1.11121
2020-01-08 16:35:00,1.11139,1.11115,1.11153,1.11104
2020-01-08 16:40:00,1.11114,1.11166,1.11170,1.11106
2020-01-08 16:45:00,1.11166,1.11135,1.11182,1.11128
2020-01-08 16:50:00,1.11135,1.11151,1.11151,1.11104
2020-01-08 16:55:00,1.11150,1.11167,1.11173,1.11129
2020-01-08 17:00:00,1.11166,1.11170,1.11196,1.11157
2020-01-08 17:05:00,1.11170,1.11214,1.11217,1.11161
2020-01-08 17:10:00,1.11214,1.11221,1.11261,1.11210
2020-01-08 17:15:00,1.11220,1.11218,1.11235,1.11211
2020-01-08 17:20:00,1.11219,1.11218,1.11220,1.11189
2020-01-08 17:25:00,1.11218,1.11210,1.11226,1.11190
2020-01-08 17:30:00,1.11210,1.11178,1.11220,1.11168
2020-01-08 17:35:00,1.11178,1.11153,1.11178,1.11153
2020-01-08 17:40:00,1.11152,1.11147,1.11166,1.11137
2020-01-08 17:45:00,1.11146,1.11145,1.11151,1.11133
2020-01-08 17:50:00,1.11145,1.11163,1.11166,1.11139
2020-01-08 17:55:00,1.11164,1.11182,1.11185,1.11155
2020-01-08 18:00:00,1.11181,1.11154,1.11181,1.11138
2020-01-08 18:05:00,1.11153,1.11143,1.11157,1.11139
2020-01-08 18:10:00,1.11142,1.11127,1.11143,1.11106
2020-01-08 18:15:00,1.11128,1.11127,1.11130,1.11112
2020-01-08 18:20:00,1.11127,1.11134,1.11140,1.11123
2020-01-08 18:25:00,1.11135,1.11149,1.11151,1.11134
2020-01-08 18:30:00,1.11148,1.11138,1.11151,1.11135
2020-01-08 18:35:00,1.11137,1.11145,1.11147,1.11133
2020-01-08 18:40:00,1.11144,1.11144,1.11160,1.11142
2020-01-08 18:45:00,1.11145,1.11129,1.11148,1.11129
2020-01-08 18:50:00,1.11130,1.11110,1.11130,1.11109
2020-01-08 18:55:00,1.11109,1.11133,1.11135,1.11109
2020-01-08 19:00:00,1.11134,1.11115,1.11142,1.11102
2020-01-08 19:05:00,1.11116,1.11115,1.11125,1.11110
2020-01-08 19:10:00,1.11115,1.11111,1.11120,1.11110
2020-01-08 19:15:00,1.11111,1.11098,1.11114,1.11089
2020-01-08 19:20:00,1.11098,1.11098,1.11101,1.11084
2020-01-08 19:25:00,1.11097,1.11105,1.11110,1.11093
2020-01-08 19:30:00,1.11107,1.11115,1.11120,1.11106
2020-01-08 19:35:00,1.11115,1.11113,1.11119,1.11112
2020-01-08 19:40:00,1.11111,1.11106,1.11116,1.11102
2020-01-08 19:45:00,1.11105,1.11106,1.11108,1.11101
2020-01-08 19:50:00,1.11106,1.11121,1.11126,1.11105
2020-01-08 19:55:00,1.11122,1.11114,1.11131,1.11113
2020-01-08 20:00:00,1.11114,1.11116,1.11121,1.11108
2020-01-08 20:05:00,1.11116,1.11107,1.11116,1.11099
2020-01-08 20:10:00,1.11107,1.11111,1.11117,1.11104
2020-01-08 20:15:00,1.11111,1.11112,1.11114,1.11109
2020-01-08 20:20:00,1.11111,1.11110,1.11116,1.11107
2020-01-08 20:25:00,1.11110,1.11117,1.11121,1.11110
2020-01-08 20:30:00,1.11115,1.11116,1.11119,1.11113
2020-01-08 20:35:00,1.11115,1.11110,1.11121,1.11106
2020-01-08 20:40:00,1.11110,1.11111,1.11112,1.11108
2020-01-08 20:45:00,1.11112,1.11146,1.11146,1.11109
2020-01-08 20:50:00,1.11147,1.11145,1.11150,1.11120
2020-01-08 20:55:00,1.11145,1.11122,1.11147,1.11111
2020-01-08 21:00:00,1.11121,1.11100,1.11129,1.11099
2020-01-08 21:05:00,1.11100,1.11100,1.11108,1.11098
2020-01-08 21:10:00,1.11100,1.11084,1.11100,1.11084
2020-01-08 21:15:00,1.11085,1.11095,1.11098,1.11085
2020-01-08 21:20:00,1.11096,1.11100,1.11103,1.11095
2020-01-08 21:25:00,1.11101,1.11094,1.11101,1.11094
2020-01-08 21:30:00,1.11094,1.11091,1.11096,1.11088
2020-01-08 21:35:00,1.11091,1.11092,1.11093,1.11091
2020-01-08 21:40:00,1.11090,1.11088,1.11091,1.11085
2020-01-08 21:45:00,1.11087,1.11058,1.11088,1.11056
2020-01-08 21:50:00,1.11059,1.11049,1.11060,1.11049
2020-01-08 21:55:00,1.11050,1.11060,1.11060,1.11018
2020-01-08 22:00:00,1.11059,1.11061,1.11064,1.11039
2020-01-08 22:05:00,1.11060,1.11088,1.11090,1.11057
2020-01-08 22:10:00,1.11088,1.11075,1.11088,1.11075
2020-01-08 22:15:00,1.11074,1.11079,1.11081,1.11074
2020-01-08 22:20:00,1.11079,1.11092,1.11100,1.11078
2020-01-08 22:25:00,1.11091,1.11115,1.11164,1.11091
2020-01-08 22:30:00,1.11115,1.11111,1.11115,1.11103
2020-01-08 22:35:00,1.11115,1.11109,1.11120,1.11107
2020-01-08 22:40:00,1.11111,1.11116,1.11116,1.11103
2020-01-08 22:45:00,1.11111,1.11111,1.11113,1.11106
2020-01-08 22:50:00,1.11111,1.11121,1.11124,1.11100
2020-01-08 22:55:00,1.11121,1.11111,1.11132,1.11102
2020-01-08 23:00:00,1.11108,1.11082,1.11108,1.11075
2020-01-08 23:05:00,1.11080,1.11087,1.11089,1.11080
2020-01-08 23:10:00,1.11086,1.11087,1.11090,1.11083
2020-01-08 23:15:00,1.11087,1.11097,1.11098,1.11085
2020-01-08 23:20:00,1.11096,1.11097,1.11099,1.11096
2020-01-08 23:25:00,1.11097,1.11104,1.11107,1.11097
2020-01-08 23:30:00,1.11105,1.11103,1.11106,1.11100
2020-01-08 23:35:00,1.11103,1.11117,1.11117,1.11103
2020-01-08 23:40:00,1.11117,1.11112,1.11118,1.11112
2020-01-08 23:45:00,1.11113,1.11124,1.11127,1.11112
2020-01-08 23:50:00,1.11124,1.11128,1.11130,1.11123
2020-01-08 23:55:00,1.11128,1.11132,1.11132,1.11126
2020-01-09 00:00:00,1.11132,1.11122,1.11146,1.11094
2020-01-09 00:05:00,1.11122,1.11131,1.11146,1.11114
2020-01-09 00:10:00,1.11130,1.11120,1.11132,1.11115
2020-01-09 00:15:00,1.11120,1.11106,1.11122,1.11104
2020-01-09 00:20:00,1.11105,1.11130,1.11131,1.11104
2020-01-09 00:25:00,1.11131,1.11135,1.11137,1.11127
2020-01-09 00:30:00,1.11135,1.11147,1.11149,1.11135
2020-01-09 00:35:00,1.11146,1.11155,1.11161,1.11143
2020-01-09 00:40:00,1.11156,1.11145,1.11157,1.11145
2020-01-09 00:45:00,1.11145,1.11135,1.11145,1.11125
2020-01-09 00:50:00,1.11134,1.11136,1.11148,1.11129
2020-01-09 00:55:00,1.11137,1.11137,1.11143,1.11131
2020-01-09 01:00:00,1.11137,1.11141,1.11145,1.11130
2020-01-09 01:05:00,1.11141,1.11152,1.11152,1.11138
2020-01-09 01:10:00,1.11151,1.11139,1.11151,1.11139
2020-01-09 01:15:00,1.11139,1.11114,1.11141,1.11113
2020-01-09 01:20:00,1.11114,1.11128,1.11130,1.11114
2020-01-09 01:25:00,1.11129,1.11136,1.11140,1.11127
2020-01-09 01:30:00,1.11136,1.11158,1.11160,1.11133
2020-01-09 01:35:00,1.11157,1.11170,1.11175,1.11155
2020-01-09 01:40:00,1.11170,1.11186,1.11188,1.11169
2020-01-09 01:45:00,1.11185,1.11186,1.11192,1.11179
2020-01-09 01:50:00,1.11185,1.11176,1.11185,1.11174
2020-01-09 01:55:00,1.11176,1.11176,1.11197,1.11175
2020-01-09 02:00:00,1.11174,1.11181,1.11187,1.11174
2020-01-09 02:05:00,1.11181,1.11183,1.11183,1.11179
2020-01-09 02:10:00,1.11183,1.11191,1.11191,1.11180
2020-01-09 02:15:00,1.11191,1.11167,1.11192,1.11166
2020-01-09 02:20:00,1.11166,1.11160,1.11167,1.11156
2020-01-09 02:25:00,1.11160,1.11163,1.11164,1.11156
2020-01-09 02:30:00,1.11163,1.11171,1.11171,1.11161
2020-01-09 02:35:00,1.11172,1.11160,1.11176,1.11154
2020-01-09 02:40:00,1.11159,1.11157,1.11161,1.11156
2020-01-09 02:45:00,1.11157,1.11159,1.11161,1.11154
2020-01-09 02:50:00,1.11159,1.11157,1.11161,1.11148
2020-01-09 02:55:00,1.11158,1.11155,1.11160,1.11148
2020-01-09 03:00:00,1.11154,1.11149,1.11155,1.11143
2020-01-09 03:05:00,1.11150,1.11149,1.11151,1.11148
2020-01-09 03:10:00,1.11148,1.11154,1.11155,1.11144
2020-01-09 03:15:00,1.11154,1.11161,1.11162,1.11154
2020-01-09 03:20:00,1.11161,1.11162,1.11165,1.11159
2020-01-09 03:25:00,1.11162,1.11161,1.11165,1.11159
2020-01-09 03:30:00,1.11161,1.11172,1.11172,1.11161
2020-01-09 03:35:00,1.11172,1.11176,1.11176,1.11167
2020-01-09 03:40:00,1.11175,1.11176,1.11177,1.11174
2020-01-09 03:45:00,1.11175,1.11164,1.11176,1.11164
2020-01-09 03:50:00,1.11165,1.11180,1.11180,1.11160
2020-01-09 03:55:00,1.11181,1.11156,1.11181,1.11155
2020-01-09 04:00:00,1.11155,1.11147,1.11160,1.11140
2020-01-09 04:05:00,1.11148,1.11138,1.11150,1.11137
2020-01-09 04:10:00,1.11138,1.11136,1.11138,1.11132
2020-01-09 04:15:00,1.11135,1.11135,1.11140,1.11129
2020-01-09 04:20:00,1.11135,1.11135,1.11139,1.11132
2020-01-09 04:25:00,1.11136,1.11139,1.11140,1.11132
2020-01-09 04:30:00,1.11140,1.11140,1.11140,1.11135
2020-01-09 04:35:00,1.11140,1.11158,1.11159,1.11140
2020-01-09 04:40:00,1.11158,1.11161,1.11161,1.11155
2020-01-09 04:45:00,1.11159,1.11154,1.11160,1.11153
2020-01-09 04:50:00,1.11153,1.11154,1.11156,1.11146
2020-01-09 04:55:00,1.11154,1.11157,1.11159,1.11150
2020-01-09 05:00:00,1.11158,1.11155,1.11160,1.11154
2020-01-09 05:05:00,1.11155,1.11155,1.11160,1.11153
2020-01-09 05:10:00,1.11155,1.11154,1.11158,1.11153
2020-01-09 05:15:00,1.11156,1.11158,1.11160,1.11154
2020-01-09 05:20:00,1.11159,1.11166,1.11167,1.11159
2020-01-09 05:25:00,1.11166,1.11171,1.11173,1.11163
2020-01-09 05:30:00,1.11171,1.11171,1.11173,1.11168
2020-01-09 05:35:00,1.11171,1.11175,1.11177,1.11169
2020-01-09 05:40:00,1.11175,1.11165,1.11175,1.11163
2020-01-09 05:45:00,1.11165,1.11173,1.11175,1.11163
2020-01-09 05:50:00,1.11173,1.11190,1.11190,1.11170
2020-01-09 05:55:00,1.11192,1.11185,1.11192,1.11177
2020-01-09 06:00:00,1.11186,1.11191,1.11192,1.11175
2020-01-09 06:05:00,1.11190,1.11174,1.11192,1.11169
2020-01-09 06:10:00,1.11174,1.11169,1.11174,1.11165
2020-01-09 06:15:00,1.11168,1.11167,1.11171,1.11161
2020-01-09 06:20:00,1.11166,1.11156,1.11167,1.11155
2020-01-09 06:25:00,1.11156,1.11150,1.11161,1.11150
2020-01-09 06:30:00,1.11150,1.11156,1.11159,1.11148
2020-01-09 06:35:00,1.11157,1.11140,1.11159,1.11140
2020-01-09 06:40:00,1.11140,1.11124,1.11140,1.11116
2020-01-09 06:45:00,1.11123,1.11141,1.11143,1.11122
2020-01-09 06:50:00,1.11140,1.11120,1.11156,1.11118
2020-01-09 06:55:00,1.11120,1.11126,1.11130,1.11113
2020-01-09 07:00:00,1.11127,1.11144,1.11151,1.11114
2020-01-09 07:05:00,1.11144,1.11143,1.11152,1.11130
2020-01-09 07:10:00,1.11143,1.11134,1.11147,1.11131
2020-01-09 07:15:00,1.11135,1.11149,1.11161,1.11128
2020-01-09 07:20:00,1.11148,1.11146,1.11150,1.11137
2020-01-09 07:25:00,1.11147,1.11159,1.11167,1.11142
2020-01-09 07:30:00,1.11158,1.11154,1.11174,1.11151
2020-01-09 07:35:00,1.11153,1.11167,1.11176,1.11150
2020-01-09 07:40:00,1.11166,1.11192,1.11202,1.11166
2020-01-09 07:45:00,1.11191,1.11169,1.11206,1.11169
2020-01-09 07:50:00,1.11169,1.11160,1.11175,1.11144
2020-01-09 07:55:00,1.11159,1.11154,1.11160,1.11134
2020-01-09 08:00:00,1.11155,1.11134,1.11164,1.11126
2020-01-09 08:05:00,1.11135,1.11075,1.11141,1.11062
2020-01-09 08:10:00,1.11075,1.11075,1.11086,1.11053
2020-01-09 08:15:00,1.11075,1.11084,1.11095,1.11069
2020-01-09 08:20:00,1.11084,1.11114,1.11114,1.11083
2020-01-09 08:25:00,1.11115,1.11119,1.11119,1.11094
2020-01-09 08:30:00,1.11118,1.11148,1.11149,1.11108
2020-01-09 08:35:00,1.11149,1.11146,1.11161,1.11137
2020-01-09 08:40:00,1.11146,1.11159,1.11160,1.11123
2020-01-09 08:45:00,1.11159,1.11169,1.11171,1.11142
2020-01-09 08:50:00,1.11169,1.11155,1.11169,1.11139
2020-01-09 08:55:00,1.11155,1.11175,1.11179,1.11155
2020-01-09 09:00:00,1.11174,1.11153,1.11190,1.11147
2020-01-09 09:05:00,1.11153,1.11182,1.11191,1.11130
2020-01-09 09:10:00,1.11181,1.11147,1.11186,1.11139
2020-01-09 09:15:00,1.11146,1.11119,1.11146,1.11117
2020-01-09 09:20:00,1.11120,1.11119,1.11130,1.11113
2020-01-09 09:25:00,1.11119,1.11107,1.11125,1.11106
2020-01-09 09:30:00,1.11107,1.11104,1.11110,1.11093
2020-01-09 09:35:00,1.11104,1.11075,1.11113,1.11073
2020-01-09 09:40:00,1.11074,1.11040,1.11106,1.11023
2020-01-09 09:45:00,1.11040,1.11053,1.11068,1.11020
2020-01-09 09:50:00,1.11053,1.11038,1.11053,1.10992
2020-01-09 09:55:00,1.11037,1.10997,1.11037,1.10986
2020-01-09 10:00:00,1.10997,1.11002,1.11009,1.10969
2020-01-09 10:05:00,1.11002,1.10981,1.11018,1.10979
2020-01-09 10:10:00,1.10981,1.11015,1.11024,1.10968
2020-01-09 10:15:00,1.11015,1.11021,1.11030,1.11007
2020-01-09 10:20:00,1.11022,1.11012,1.11023,1.10998
2020-01-09 10:25:00,1.11012,1.11039,1.11041,1.11006
2020-01-09 10:30:00,1.11039,1.11069,1.11070,1.11038
2020-01-09 10:35:00,1.11068,1.11079,1.11089,1.11033
2020-01-09 10:40:00,1.11078,1.11109,1.11119,1.11078
2020-01-09 10:45:00,1.11110,1.11101,1.11116,1.11096
2020-01-09 10:50:00,1.11102,1.11093,1.11114,1.11090
2020-01-09 10:55:00,1.11093,1.11099,1.11110,1.11086
2020-01-09 11:00:00,1.11098,1.11113,1.11120,1.11098
2020-01-09 11:05:00,1.11113,1.11107,1.11120,1.11107
2020-01-09 11:10:00,1.11108,1.11117,1.11129,1.11105
2020-01-09 11:15:00,1.11117,1.11101,1.11117,1.11096
2020-01-09 11:20:00,1.11102,1.11102,1.11117,1.11097
2020-01-09 11:25:00,1.11101,1.11103,1.11108,1.11086
2020-01-09 11:30:00,1.11103,1.11099,1.11109,1.11087
2020-01-09 11:35:00,1.11098,1.11066,1.11099,1.11065
2020-01-09 11:40:00,1.11067,1.11040,1.11070,1.11040
2020-01-09 11:45:00,1.11040,1.11057,1.11059,1.11036
2020-01-09 11:50:00,1.11057,1.11077,1.11102,1.11057
2020-01-09 11:55:00,1.11076,1.11048,1.11085,1.11047
2020-01-09 12:00:00,1.11048,1.11067,1.11067,1.11035
2020-01-09 12:05:00,1.11066,1.11118,1.11125,1.11066
2020-01-09 12:10:00,1.11118,1.11123,1.11128,1.11109
2020-01-09 12:15:00,1.11122,1.11117,1.11129,1.11116
2020-01-09 12:20:00,1.11118,1.11116,1.11121,1.11096
2020-01-09 12:25:00,1.11117,1.11112,1.11129,1.11096
2020-01-09 12:30:00,1.11113,1.11160,1.11160,1.11112
2020-01-09 12:35:00,1.11160,1.11144,1.11169,1.11131
2020-01-09 12:40:00,1.11144,1.11121,1.11150,1.11117
2020-01-09 12:45:00,1.11122,1.11120,1.11135,1.11108
2020-01-09 12:50:00,1.11120,1.11158,1.11159,1.11120
2020-01-09 12:55:00,1.11158,1.11137,1.11160,1.11127
2020-01-09 13:00:00,1.11138,1.11100,1.11146,1.11094
2020-01-09 13:05:00,1.11100,1.11090,1.11110,1.11084
2020-01-09 13:10:00,1.11090,1.11096,1.11097,1.11076
2020-01-09 13:15:00,1.11097,1.11088,1.11099,1.11068
2020-01-09 13:20:00,1.11087,1.11097,1.11097,1.11060
2020-01-09 13:25:00,1.11098,1.11121,1.11123,1.11096
2020-01-09 13:30:00,1.11120,1.11123,1.11125,1.11113
2020-01-09 13:35:00,1.11121,1.11131,1.11135,1.11117
2020-01-09 13:40:00,1.11132,1.11139,1.11143,1.11119
2020-01-09 13:45:00,1.11141,1.11154,1.11158,1.11121
2020-01-09 13:50:00,1.11154,1.11166,1.11175,1.11149
2020-01-09 13:55:00,1.11166,1.11151,1.11168,1.11139
2020-01-09 14:00:00,1.11151,1.11114,1.11151,1.11107
2020-01-09 14:05:00,1.11114,1.11088,1.11116,1.11084
2020-01-09 14:10:00,1.11089,1.11102,1.11124,1.11083
2020-01-09 14:15:00,1.11103,1.11049,1.11103,1.11043
2020-01-09 14:20:00,1.11048,1.11073,1.11075,1.11041
2020-01-09 14:25:00,1.11072,1.11064,1.11076,1.11047
2020-01-09 14:30:00,1.11064,1.11058,1.11070,1.11048
2020-01-09 14:35:00,1.11057,1.11079,1.11085,1.11054
2020-01-09 14:40:00,1.11079,1.11084,1.11090,1.11071
2020-01-09 14:45:00,1.11085,1.11090,1.11092,1.11076
2020-01-09 14:50:00,1.11089,1.11084,1.11091,1.11080
2020-01-09 14:55:00,1.11083,1.11084,1.11103,1.11076
2020-01-09 15:00:00,1.11083,1.11067,1.11094,1.11060
2020-01-09 15:05:00,1.11068,1.11082,1.11082,1.11067
2020-01-09 15:10:00,1.11081,1.11106,1.11109,1.11066
2020-01-09 15:15:00,1.11107,1.11042,1.11109,1.11038
2020-01-09 15:20:00,1.11041,1.11079,1.11079,1.11026
2020-01-09 15:25:00,1.11079,1.11065,1.11080,1.11060
2020-01-09 15:30:00,1.11065,1.11002,1.11065,1.11001
2020-01-09 15:35:00,1.11002,1.10971,1.11010,1.10957
2020-01-09 15:40:00,1.10971,1.11004,1.11013,1.10925
2020-01-09 15:45:00,1.11005,1.10951,1.11006,1.10947
2020-01-09 15:50:00,1.10952,1.10953,1.11010,1.10952
2020-01-09 15:55:00,1.10953,1.11025,1.11037,1.10953
2020-01-09 16:00:00,1.11024,1.10985,1.11025,1.10981
2020-01-09 16:05:00,1.10985,1.10963,1.10986,1.10951
2020-01-09 16:10:00,1.10962,1.10967,1.10977,1.10949
2020-01-09 16:15:00,1.10968,1.10963,1.10975,1.10959
2020-01-09 16:20:00,1.10962,1.10953,1.10966,1.10937
2020-01-09 16:25:00,1.10953,1.10981,1.10982,1.10951
2020-01-09 16:30:00,1.10982,1.11019,1.11031,1.10978
2020-01-09 16:35:00,1.11018,1.11025,1.11031,1.11009
2020-01-09 16:40:00,1.11025,1.11028,1.11033,1.11008
2020-01-09 16:45:00,1.11027,1.11039,1.11042,1.11018
2020-01-09 16:50:00,1.11040,1.11036,1.11052,1.11032
2020-01-09 16:55:00,1.11035,1.11063,1.11063,1.11034
2020-01-09 17:00:00,1.11062,1.11065,1.11067,1.11039
2020-01-09 17:05:00,1.11066,1.11047,1.11073,1.11045
2020-01-09 17:10:00,1.11047,1.11083,1.11084,1.11043
2020-01-09 17:15:00,1.11083,1.11063,1.11088,1.11061
2020-01-09 17:20:00,1.11063,1.11085,1.11086,1.11051
2020-01-09 17:25:00,1.11085,1.11093,1.11099,1.11084
2020-01-09 17:30:00,1.11093,1.11113,1.11115,1.11093
2020-01-09 17:35:00,1.11112,1.11088,1.11112,1.11084
2020-01-09 17:40:00,1.11088,1.11060,1.11089,1.11060
2020-01-09 17:45:00,1.11061,1.11060,1.11079,1.11058
2020-01-09 17:50:00,1.11059,1.11056,1.11065,1.11049
2020-01-09 17:55:00,1.11056,1.11049,1.11062,1.11048
2020-01-09 18:00:00,1.11050,1.11047,1.11057,1.11036
2020-01-09 18:05:00,1.11048,1.11042,1.11062,1.11042
2020-01-09 18:10:00,1.11041,1.11056,1.11058,1.11037
2020-01-09 18:15:00,1.11055,1.11064,1.11074,1.11053
2020-01-09 18:20:00,1.11063,1.11082,1.11087,1.11063
2020-01-09 18:25:00,1.11082,1.11073,1.11088,1.11072
2020-01-09 18:30:00,1.11073,1.11051,1.11085,1.11050
2020-01-09 18:35:00,1.11051,1.11063,1.11070,1.11046
2020-01-09 18:40:00,1.11062,1.11071,1.11083,1.11058
2020-01-09 18:45:00,1.11069,1.11066,1.11081,1.11058
2020-01-09 18:50:00,1.11064,1.11073,1.11075,1.11052
2020-01-09 18:55:00,1.11074,1.11053,1.11074,1.11053
2020-01-09 19:00:00,1.11054,1.11075,1.11075,1.11052
2020-01-09 19:05:00,1.11075,1.11080,1.11081,1.11072
2020-01-09 19:10:00,1.11081,1.11088,1.11090,1.11078
2020-01-09 19:15:00,1.11089,1.11094,1.11094,1.11084
2020-01-09 19:20:00,1.11093,1.11097,1.11100,1.11090
2020-01-09 19:25:00,1.11098,1.11091,1.11099,1.11085
2020-01-09 19:30:00,1.11091,1.11094,1.11095,1.11088
2020-01-09 19:35:00,1.11093,1.11078,1.11095,1.11074
2020-01-09 19:40:00,1.11077,1.11083,1.11089,1.11076
2020-01-09 19:45:00,1.11083,1.11084,1.11089,1.11082
2020-01-09 19:50:00,1.11084,1.11078,1.11085,1.11078
2020-01-09 19:55:00,1.11077,1.11062,1.11078,1.11060
2020-01-09 20:00:00,1.11062,1.11059,1.11063,1.11052
2020-01-09 20:05:00,1.11058,1.11066,1.11066,1.11055
2020-01-09 20:10:00,1.11066,1.11064,1.11076,1.11062
2020-01-09 20:15:00,1.11064,1.11064,1.11073,1.11063
2020-01-09 20:20:00,1.11064,1.11067,1.11074,1.11064
2020-01-09 20:25:00,1.11068,1.11058,1.11068,1.11056
2020-01-09 20:30:00,1.11057,1.11061,1.11064,1.11053
2020-01-09 20:35:00,1.11063,1.11053,1.11067,1.11053
2020-01-09 20:40:00,1.11054,1.11049,1.11056,1.11046
2020-01-09 20:45:00,1.11049,1.11043,1.11051,1.11041
2020-01-09 20:50:00,1.11043,1.11043,1.11055,1.11041
2020-01-09 20:55:00,1.11044,1.11064,1.11068,1.11043
2020-01-09 21:00:00,1.11065,1.11060,1.11071,1.11047
2020-01-09 21:05:00,1.11061,1.11063,1.11066,1.11060
2020-01-09 21:10:00,1.11062,1.11053,1.11062,1.11052
2020-01-09 21:15:00,1.11052,1.11047,1.11052,1.11047
2020-01-09 21:20:00,1.11047,1.11046,1.11053,1.11046
2020-01-09 21:25:00,1.11047,1.11040,1.11050,1.11036
2020-01-09 21:30:00,1.11041,1.11052,1.11052,1.11041
2020-01-09 21:35:00,1.11053,1.11058,1.11059,1.11052
2020-01-09 21:40:00,1.11058,1.11057,1.11058,1.11056
2020-01-09 21:45:00,1.11057,1.11067,1.11070,1.11050
2020-01-09 21:50:00,1.11066,1.11057,1.11071,1.11056
2020-01-09 21:55:00,1.11056,1.11067,1.11071,1.11052
2020-01-09 22:00:00,1.11068,1.11056,1.11081,1.11049
2020-01-09 22:05:00,1.11059,1.11064,1.11076,1.11034
2020-01-09 22:10:00,1.11067,1.11065,1.11074,1.11054
2020-01-09 22:15:00,1.11066,1.11068,1.11071,1.11054
2020-01-09 22:20:00,1.11068,1.11064,1.11084,1.11060
2020-01-09 22:25:00,1.11065,1.11059,1.11065,1.11054
2020-01-09 22:30:00,1.11060,1.11051,1.11062,1.11046
2020-01-09 22:35:00,1.11049,1.11054,1.11055,1.11048
2020-01-09 22:40:00,1.11055,1.11058,1.11058,1.11051
2020-01-09 22:45:00,1.11058,1.11068,1.11069,1.11058
2020-01-09 22:50:00,1.11068,1.11065,1.11069,1.11064
2020-01-09 22:55:00,1.11066,1.11070,1.11070,1.11064
2020-01-09 23:00:00,1.11069,1.11073,1.11074,1.11067
2020-01-09 23:05:00,1.11073,1.11072,1.11075,1.11071
2020-01-09 23:10:00,1.11072,1.11079,1.11079,1.11070
2020-01-09 23:15:00,1.11079,1.11078,1.11079,1.11077
2020-01-09 23:20:00,1.11078,1.11074,1.11079,1.11067
2020-01-09 23:25:00,1.11074,1.11072,1.11075,1.11070
2020-01-09 23:30:00,1.11072,1.11065,1.11073,1.11065
2020-01-09 23:35:00,1.11066,1.11074,1.11078,1.11066
2020-01-09 23:40:00,1.11074,1.11071,1.11075,1.11070
2020-01-09 23:45:00,1.11072,1.11083,1.11084,1.11070
2020-01-09 23:50:00,1.11083,1.11086,1.11091,1.11082
2020-01-09 23:55:00,1.11086,1.11095,1.11095,1.11079
2020-01-12 22:00:00,1.11183,1.11197,1.11201,1.11183
2020-01-12 22:05:00,1.11197,1.11213,1.11217,1.11192
2020-01-12 22:10:00,1.11214,1.11213,1.11219,1.11212
2020-01-12 22:15:00,1.11214,1.11206,1.11219,1.11205
2020-01-12 22:20:00,1.11206,1.11208,1.11208,1.11200
2020-01-12 22:25:00,1.11208,1.11205,1.11210,1.11205
2020-01-12 22:30:00,1.11205,1.11185,1.11207,1.11185
2020-01-12 22:35:00,1.11186,1.11173,1.11187,1.11137
2020-01-12 22:40:00,1.11172,1.11170,1.11173,1.11168
2020-01-12 22:45:00,1.11169,1.11172,1.11173,1.11166
2020-01-12 22:50:00,1.11172,1.11172,1.11173,1.11170
2020-01-12 22:55:00,1.11171,1.11178,1.11180,1.11146
2020-01-12 23:00:00,1.11177,1.11168,1.11178,1.11154
2020-01-12 23:05:00,1.11169,1.11169,1.11175,1.11166
2020-01-12 23:10:00,1.11168,1.11184,1.11184,1.11168
2020-01-12 23:15:00,1.11183,1.11169,1.11183,1.11169
2020-01-12 23:20:00,1.11169,1.11163,1.11170,1.11162
2020-01-12 23:25:00,1.11163,1.11163,1.11168,1.11158
2020-01-12 23:30:00,1.11164,1.11158,1.11164,1.11158
2020-01-12 23:35:00,1.11158,1.11158,1.11158,1.11152
2020-01-12 23:40:00,1.11158,1.11159,1.11161,1.11158
2020-01-12 23:45:00,1.11159,1.11170,1.11170,1.11158
2020-01-12 23:50:00,1.11169,1.11168,1.11170,1.11162
2020-01-12 23:55:00,1.11168,1.11165,1.11169,1.11159
