entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,r_mult,hour,dow,run,risk_pct,dist_module_pct,dist_level_pct,vol_pct,above_ma,equity
2023-09-06 13:03:00-04:00,2023-09-06 13:15:00-04:00,1,15298.519,15332.149000000003,15287.309,15332.149000000003,33.13000000000284,65.02000000000568,TP,2.955,13,2,3,0.0733,84.1595,1.7012,0.0478,0,-36936.673146006266
2023-09-06 13:20:00-04:00,2023-09-06 13:38:00-04:00,-1,15325.849,15336.139,15336.139,15294.979000000003,-10.789999999999054,-22.819999999998107,SL,-1.049,13,2,3,0.0671,9.4151,0.4384,0.0479,0,-36959.493146006265
2023-09-07 09:43:00-04:00,2023-09-07 10:21:00-04:00,-1,15199.999,15220.059,15220.059,15139.819000000001,-20.55999999999949,-42.35999999999898,SL,-1.025,9,3,6,0.132,10.3211,0.5732,0.0597,0,-37001.853146006266
2023-09-07 10:35:00-04:00,2023-09-07 10:38:00-04:00,1,15183.269,15219.299,15171.259,15219.299,35.530000000000655,69.82000000000131,TP,2.958,10,3,7,0.0791,84.0393,2.0123,0.0899,0,-36932.033146006266
2023-09-07 11:31:00-04:00,2023-09-07 11:49:00-04:00,1,15221.849,15205.099,15205.099,15272.099,-17.25,-35.74,SL,-1.03,11,3,4,0.11,84.0797,1.7537,0.0688,0,-36967.773146006264
2023-09-07 12:20:00-04:00,2023-09-07 12:24:00-04:00,-1,15226.499,15237.799,15237.799,15192.598999999997,-11.800000000001091,-24.84000000000218,SL,-1.044,12,3,8,0.0742,10.1291,0.3982,0.0561,0,-36992.61314600627
2023-09-07 12:29:00-04:00,2023-09-07 12:32:00-04:00,-1,15245.329,15254.949,15254.949,15216.468999999997,-10.1200000000008,-21.4800000000016,SL,-1.052,12,3,4,0.0631,9.993,0.2742,0.0549,1,-37014.09314600627
2023-09-07 13:23:00-04:00,2023-09-07 13:25:00-04:00,-1,15248.799,15254.359,15254.359,15232.119000000002,-6.059999999999491,-13.359999999998982,SL,-1.09,13,3,7,0.0365,9.968,0.2514,0.0478,1,-37027.45314600627
2023-09-08 09:35:00-04:00,2023-09-08 09:37:00-04:00,-1,15319.279,15335.059,15335.059,15271.939000000004,-16.279999999998836,-33.799999999997674,SL,-1.032,9,4,5,0.103,9.4621,1.1812,0.0382,1,-37061.25314600627
2023-09-08 10:57:00-04:00,2023-09-08 11:14:00-04:00,-1,15309.059,15323.739,15323.739,15265.018999999998,-15.180000000000291,-31.60000000000058,SL,-1.034,10,4,3,0.0959,9.5351,1.1152,0.0756,1,-37092.853146006266
2023-09-08 11:44:00-04:00,2023-09-08 11:48:00-04:00,1,15341.619,15331.609,15331.609,15371.649000000001,-10.510000000000218,-22.260000000000435,SL,-1.05,11,4,6,0.0652,84.204,0.1641,0.0568,1,-37115.11314600627
2023-09-08 12:06:00-04:00,2023-09-08 12:12:00-04:00,-1,15316.839,15325.249,15325.249,15291.609,-8.909999999999854,-19.059999999999707,SL,-1.059,12,4,4,0.0549,9.4795,1.1654,0.0451,1,-37134.173146006266
2023-09-08 13:00:00-04:00,2023-09-08 13:20:00-04:00,-1,15305.349,15314.659,15314.659,15277.419000000002,-9.80999999999949,-20.85999999999898,SL,-1.054,13,4,5,0.0608,9.5617,1.0913,0.042,1,-37155.033146006266
2023-09-08 13:28:00-04:00,2023-09-08 13:35:00-04:00,1,15304.959,15299.829,15299.829,15320.349000000004,-5.630000000001019,-12.500000000002037,SL,-1.097,13,4,5,0.0335,84.1662,0.404,0.0437,1,-37167.533146006266
2023-09-11 09:57:00-04:00,2023-09-11 11:27:00-04:00,-1,15365.759,15384.649,15384.649,15309.089000000002,-19.389999999999418,-40.01999999999884,SL,-1.026,9,0,5,0.1229,9.131,0.5271,0.0601,0,-37207.55314600626
2023-09-11 11:39:00-04:00,2023-09-11 11:46:00-04:00,-1,15378.309,15353.528999999999,15386.569,15353.528999999999,24.280000000000655,47.32000000000131,TP,2.939,11,0,3,0.0537,9.0419,0.6083,0.0527,1,-37160.23314600626
2023-09-11 11:56:00-04:00,2023-09-11 12:02:00-04:00,-1,15352.869,15364.949,15364.949,15316.629,-12.579999999999927,-26.399999999999853,SL,-1.041,11,0,3,0.0787,9.2226,0.4436,0.0481,0,-37186.633146006265
2023-09-11 13:07:00-04:00,2023-09-11 13:09:00-04:00,-1,15386.459,15397.439,15397.439,15353.519000000002,-11.479999999999563,-24.199999999999125,SL,-1.046,13,0,5,0.0714,8.9841,0.661,0.0396,1,-37210.83314600626
2023-09-12 10:34:00-04:00,2023-09-12 10:39:00-04:00,-1,15380.939,15362.368999999999,15387.129,15362.368999999999,18.070000000001528,34.900000000003054,TP,2.919,10,1,3,0.0402,9.0232,0.4901,0.0722,0,-37175.93314600626
2023-09-12 11:00:00-04:00,2023-09-12 11:08:00-04:00,1,15345.319,15334.069,15334.069,15379.069,-11.75,-24.74,SL,-1.044,11,1,3,0.0733,84.2078,0.8979,0.0643,0,-37200.67314600626
2023-09-12 11:12:00-04:00,2023-09-12 12:16:00-04:00,1,15323.859,15368.499000000003,15308.979,15368.499000000003,44.140000000003056,87.04000000000612,TP,2.966,11,1,3,0.0971,84.1857,1.0392,0.0624,0,-37113.63314600625
2023-09-12 12:25:00-04:00,2023-09-12 12:31:00-04:00,-1,15361.559,15348.329,15365.969,15348.329,12.729999999999563,24.21999999999913,TP,2.887,12,1,3,0.0287,9.1608,0.3645,0.0399,0,-37089.41314600625
2023-09-12 13:07:00-04:00,2023-09-12 13:16:00-04:00,-1,15355.417,15367.449,15367.449,15319.320999999996,-12.532000000001062,-26.304000000002123,SL,-1.042,13,1,3,0.0784,9.2045,0.3247,0.0371,0,-37115.71714600625
2023-09-13 09:33:00-04:00,2023-09-13 09:41:00-04:00,-1,15318.549,15349.919,15349.919,15224.439000000004,-31.86999999999898,-64.97999999999796,SL,-1.016,9,2,4,0.2048,9.4673,0.3373,0.0835,1,-37180.69714600625
2023-09-13 09:56:00-04:00,2023-09-13 10:04:00-04:00,1,15335.839,15301.789,15301.789,15437.988999999998,-34.54999999999927,-70.33999999999854,SL,-1.015,9,2,7,0.222,84.1981,0.8408,0.0841,1,-37251.037146006245
2023-09-13 11:06:00-04:00,2023-09-13 11:24:00-04:00,-1,15375.769,15388.169,15388.169,15338.569000000001,-12.899999999999636,-27.03999999999927,SL,-1.04,11,2,4,0.0806,9.0599,0.7082,0.0725,1,-37278.077146006246
2023-09-13 12:00:00-04:00,2023-09-13 12:06:00-04:00,-1,15369.059,15380.339,15380.339,15335.218999999997,-11.780000000000655,-24.800000000001308,SL,-1.044,12,2,8,0.0734,9.1075,0.6648,0.0538,1,-37302.87714600625
2023-09-13 12:34:00-04:00,2023-09-13 12:39:00-04:00,1,15390.329,15373.919,15373.919,15439.559,-16.909999999999854,-35.05999999999971,SL,-1.03,12,2,3,0.1066,84.254,0.4837,0.0517,1,-37337.93714600625
2023-09-14 10:08:00-04:00,2023-09-14 10:23:00-04:00,-1,15359.159,15372.149,15372.149,15320.189,-13.489999999999782,-28.219999999999562,SL,-1.038,10,3,3,0.0846,9.1778,1.0284,0.0876,0,-37366.15714600625
2023-09-14 10:39:00-04:00,2023-09-14 10:40:00-04:00,-1,15414.309,15421.389,15421.389,15393.069,-7.579999999999927,-16.399999999999853,SL,-1.071,10,3,3,0.0459,8.7872,1.3825,0.0854,1,-37382.55714600625
2023-09-14 11:00:00-04:00,2023-09-14 11:09:00-04:00,1,15462.059,15488.758999999998,15453.159,15488.758999999998,26.19999999999891,51.159999999997815,TP,2.944,11,3,4,0.0576,84.3271,0.2753,0.07,1,-37331.39714600625
2023-09-14 11:18:00-04:00,2023-09-14 11:21:00-04:00,1,15479.849,15472.999,15472.999,15500.399000000001,-7.350000000000364,-15.940000000000728,SL,-1.073,11,3,4,0.0443,84.3451,0.3899,0.0591,1,-37347.337146006255
2023-09-14 11:43:00-04:00,2023-09-14 11:56:00-04:00,1,15439.849,15474.619,15428.259,15474.619,34.27000000000044,67.30000000000088,TP,2.957,11,3,6,0.0751,84.3045,0.1318,0.0505,1,-37280.03714600625
2023-09-14 12:00:00-04:00,2023-09-14 12:15:00-04:00,-1,15475.239,15482.039,15482.039,15454.838999999996,-7.300000000001091,-15.840000000002183,SL,-1.074,12,3,3,0.0439,8.3589,1.7708,0.0467,1,-37295.877146006256
2023-09-14 12:33:00-04:00,2023-09-14 12:49:00-04:00,-1,15472.509,15484.369,15484.369,15436.928999999998,-12.360000000000582,-25.960000000001163,SL,-1.042,12,3,3,0.0767,8.378,1.7534,0.0457,1,-37321.837146006255
2023-09-15 10:01:00-04:00,2023-09-15 11:20:00-04:00,-1,15309.809,15229.978999999998,15336.419,15229.978999999998,79.33000000000175,157.42000000000348,TP,2.981,10,4,3,0.1738,9.5298,0.1498,0.0708,0,-37164.41714600625
2023-09-15 11:26:00-04:00,2023-09-15 11:27:00-04:00,-1,15230.299,15241.779,15241.779,15195.859000000002,-11.979999999999563,-25.199999999999125,SL,-1.044,11,4,4,0.0754,10.1016,0.6726,0.0654,0,-37189.61714600625
2023-09-15 12:14:00-04:00,2023-09-15 12:16:00-04:00,1,15249.299,15237.099,15237.099,15285.899000000003,-12.700000000000728,-26.640000000001454,SL,-1.041,12,4,3,0.08,84.1084,1.7726,0.0581,0,-37216.257146006246
2023-09-15 12:22:00-04:00,2023-09-15 12:24:00-04:00,-1,15243.649,15254.569,15254.569,15210.889,-11.420000000000073,-24.080000000000144,SL,-1.046,12,4,4,0.0716,10.0052,0.5844,0.0575,0,-37240.33714600625
2023-09-15 12:48:00-04:00,2023-09-15 13:03:00-04:00,1,15265.039,15258.099,15258.099,15285.859000000002,-7.440000000000509,-16.120000000001017,SL,-1.072,12,4,3,0.0455,84.1248,1.6677,0.0506,0,-37256.45714600625
2023-09-18 09:48:00-04:00,2023-09-18 10:38:00-04:00,1,15210.489,15180.529,15180.529,15300.368999999997,-30.459999999999127,-62.159999999998256,SL,-1.017,9,0,3,0.197,84.0678,0.1401,0.0589,1,-37318.61714600625
2023-09-18 11:21:00-04:00,2023-09-18 11:24:00-04:00,-1,15225.009,15231.869,15231.869,15204.428999999998,-7.360000000000582,-15.960000000001164,SL,-1.073,11,0,5,0.0451,10.1398,0.211,0.0648,1,-37334.577146006246
2023-09-18 11:33:00-04:00,2023-09-18 11:43:00-04:00,-1,15247.999,15255.289,15255.289,15226.128999999997,-7.790000000000873,-16.820000000001745,SL,-1.069,11,0,5,0.0478,9.9738,0.3615,0.0587,1,-37351.397146006246
2023-09-18 11:59:00-04:00,2023-09-18 12:05:00-04:00,1,15257.569,15251.359,15251.359,15276.198999999997,-6.709999999999127,-14.659999999998254,SL,-1.081,11,0,3,0.0407,84.117,0.1689,0.0471,1,-37366.05714600624
2023-09-18 12:22:00-04:00,2023-09-18 12:27:00-04:00,-1,15248.529,15257.649,15257.649,15221.169000000004,-9.619999999998981,-20.47999999999796,SL,-1.055,12,0,4,0.0598,9.9699,0.365,0.041,1,-37386.53714600624
2023-09-18 12:46:00-04:00,2023-09-18 12:54:00-04:00,1,15260.829,15252.769,15252.769,15285.008999999998,-8.55999999999949,-18.35999999999898,SL,-1.062,12,0,3,0.0528,84.1204,0.1902,0.0361,1,-37404.89714600624
2023-09-18 13:03:00-04:00,2023-09-18 13:25:00-04:00,-1,15252.249,15259.029,15259.029,15231.908999999998,-7.280000000000655,-15.80000000000131,SL,-1.074,13,0,3,0.0445,9.9431,0.3893,0.0359,1,-37420.69714600624
2023-09-18 13:30:00-04:00,2023-09-18 13:42:00-04:00,1,15256.499,15248.859,15248.859,15279.418999999998,-8.139999999999418,-17.519999999998834,SL,-1.065,13,0,3,0.0501,84.1159,0.1619,0.0343,1,-37438.21714600624
2023-09-19 10:15:00-04:00,2023-09-19 10:16:00-04:00,1,15104.117,15094.009,15094.009,15134.441,-10.608000000000175,-22.456000000000348,SL,-1.049,10,1,3,0.0669,83.9556,1.0967,0.075,0,-37460.67314600624
2023-09-19 10:53:00-04:00,2023-09-19 10:58:00-04:00,1,15077.319,15066.569,15066.569,15109.569,-11.25,-23.74,SL,-1.047,10,1,4,0.0713,83.9271,1.2764,0.0633,0,-37484.413146006234
2023-09-19 11:06:00-04:00,2023-09-19 11:08:00-04:00,-1,15078.289,15086.939,15086.939,15052.339000000002,-9.149999999999636,-19.53999999999927,SL,-1.058,11,1,3,0.0574,11.2116,0.4301,0.0608,0,-37503.953146006235
2023-09-19 11:22:00-04:00,2023-09-19 11:25:00-04:00,-1,15079.349,15090.049,15090.049,15047.248999999998,-11.200000000000728,-23.640000000001454,SL,-1.047,11,1,4,0.071,11.2037,0.423,0.0572,0,-37527.593146006235
2023-09-19 11:30:00-04:00,2023-09-19 11:31:00-04:00,-1,15091.479,15099.949,15099.949,15066.068999999996,-8.970000000001164,-19.180000000002327,SL,-1.059,11,1,4,0.0561,11.1144,0.3423,0.0546,0,-37546.773146006235
2023-09-19 11:52:00-04:00,2023-09-19 12:05:00-04:00,1,15097.519,15083.559,15083.559,15139.399000000003,-14.460000000000946,-30.16000000000189,SL,-1.036,11,1,3,0.0925,83.9486,1.1409,0.0484,0,-37576.93314600624
2023-09-19 12:23:00-04:00,2023-09-19 12:30:00-04:00,1,15102.399,15097.069,15097.069,15118.389,-5.829999999999927,-12.899999999999855,SL,-1.094,12,1,3,0.0353,83.9538,1.1082,0.0437,0,-37589.83314600624
2023-09-20 09:42:00-04:00,2023-09-20 09:46:00-04:00,-1,15227.469,15244.839,15244.839,15175.358999999997,-17.8700000000008,-36.9800000000016,SL,-1.029,9,2,7,0.1141,10.122,1.0667,0.0361,1,-37626.81314600624
2023-09-20 09:57:00-04:00,2023-09-20 10:16:00-04:00,-1,15230.049,15177.579000000002,15247.539,15177.579000000002,51.969999999999345,102.6999999999987,TP,2.971,9,2,4,0.1148,10.1034,1.0835,0.0479,1,-37524.113146006246
2023-09-20 11:01:00-04:00,2023-09-20 11:04:00-04:00,1,15180.769,15169.409,15169.409,15214.849000000002,-11.860000000000582,-24.960000000001163,SL,-1.044,11,2,5,0.0748,84.0366,0.4728,0.0585,0,-37549.073146006245
2023-09-20 13:00:00-04:00,2023-09-20 13:21:00-04:00,-1,15187.449,15198.329,15198.329,15154.809000000003,-11.3799999999992,-23.999999999998398,SL,-1.046,13,2,5,0.0716,10.4122,0.806,0.032,0,-37573.073146006245
2023-09-21 09:57:00-04:00,2023-09-21 09:59:00-04:00,1,14780.969,14764.569,14764.569,14830.168999999998,-16.899999999999636,-35.039999999999274,SL,-1.03,9,3,5,0.111,83.6049,3.1827,0.0743,0,-37608.113146006246
2023-09-21 10:15:00-04:00,2023-09-21 11:17:00-04:00,1,14799.809,14777.459,14777.459,14866.858999999995,-22.849999999998545,-46.93999999999709,SL,-1.022,10,3,5,0.151,83.6257,3.0513,0.0918,0,-37655.05314600624
2023-09-21 12:09:00-04:00,2023-09-21 12:10:00-04:00,1,14767.839,14758.419,14758.419,14796.099,-9.920000000000073,-21.080000000000144,SL,-1.053,12,3,3,0.0638,83.5903,3.2744,0.0573,0,-37676.13314600624
2023-09-21 12:43:00-04:00,2023-09-21 12:45:00-04:00,-1,14772.269,14784.049,14784.049,14736.928999999998,-12.280000000000655,-25.800000000001308,SL,-1.042,12,3,4,0.0797,13.5154,0.899,0.0565,0,-37701.933146006246
2023-09-22 10:17:00-04:00,2023-09-22 10:32:00-04:00,1,14761.859,14813.099,14744.779,14813.099,50.73999999999978,100.23999999999957,TP,2.971,10,4,4,0.1157,83.5836,1.1791,0.0818,1,-37601.69314600625
2023-09-22 10:38:00-04:00,2023-09-22 10:51:00-04:00,-1,14827.609,14836.849,14836.849,14799.889000000001,-9.739999999999782,-20.719999999999562,SL,-1.054,10,4,5,0.0623,13.0917,1.0642,0.0841,1,-37622.41314600625
2023-09-22 11:24:00-04:00,2023-09-22 11:39:00-04:00,1,14826.269,14858.698999999999,14815.459,14858.698999999999,31.929999999998472,62.61999999999694,TP,2.954,11,4,3,0.0729,83.655,0.7395,0.0614,1,-37559.793146006254
2023-09-22 12:01:00-04:00,2023-09-22 12:05:00-04:00,1,14815.609,14806.259,14806.259,14843.659000000001,-9.850000000000364,-20.940000000000726,SL,-1.053,12,4,3,0.0631,83.6432,0.812,0.0529,1,-37580.733146006256
2023-09-22 12:34:00-04:00,2023-09-22 12:37:00-04:00,-1,14839.069,14845.459,14845.459,14819.898999999996,-6.890000000001237,-15.020000000002474,SL,-1.078,12,4,3,0.0431,13.0044,1.1406,0.0459,1,-37595.75314600626
2023-09-22 12:58:00-04:00,2023-09-22 13:09:00-04:00,-1,14844.759,14822.624999999998,14852.137,14822.624999999998,21.634000000001834,42.028000000003665,TP,2.932,12,4,3,0.0497,12.9611,1.1785,0.0414,1,-37553.725146006254
2023-09-25 09:31:00-04:00,2023-09-25 09:38:00-04:00,-1,14637.779,14668.569,14668.569,14545.409000000003,-31.289999999999054,-63.81999999999811,SL,-1.016,9,0,3,0.2103,14.5584,0.4258,0.0538,0,-37617.545146006254
2023-09-25 10:13:00-04:00,2023-09-25 10:14:00-04:00,-1,14689.049,14700.539,14700.539,14654.579000000002,-11.989999999999782,-25.219999999999562,SL,-1.044,10,0,4,0.0782,14.1585,0.0753,0.0899,0,-37642.765146006255
2023-09-25 10:35:00-04:00,2023-09-25 10:47:00-04:00,-1,14680.539,14696.149,14696.149,14633.709000000004,-16.109999999998763,-33.45999999999753,SL,-1.032,10,0,3,0.1063,14.2247,0.1333,0.0972,0,-37676.225146006254
2023-09-25 11:20:00-04:00,2023-09-25 11:43:00-04:00,-1,14736.259,14751.309,14751.309,14691.109000000002,-15.549999999999272,-32.33999999999855,SL,-1.033,11,0,6,0.1021,13.7928,0.2453,0.0779,1,-37708.56514600625
2023-09-25 11:59:00-04:00,2023-09-25 12:03:00-04:00,1,14734.989,14726.659,14726.659,14759.979,-8.829999999999927,-18.899999999999853,SL,-1.06,11,0,4,0.0565,83.5537,0.1684,0.0592,1,-37727.46514600625
2023-09-25 12:53:00-04:00,2023-09-25 13:07:00-04:00,1,14706.509,14731.198999999999,14698.279,14731.198999999999,24.18999999999869,47.13999999999738,TP,2.939,12,0,5,0.056,83.5219,0.3624,0.0476,1,-37680.32514600625
2023-09-25 13:14:00-04:00,2023-09-25 13:20:00-04:00,-1,14748.829,14733.738999999998,14753.859,14733.738999999998,14.590000000001965,27.94000000000393,TP,2.901,13,0,4,0.0341,13.6958,0.3303,0.0467,1,-37652.38514600625
2023-09-26 10:46:00-04:00,2023-09-26 13:37:00-04:00,-1,14621.929,14559.199,14642.839,14559.199,62.22999999999956,123.21999999999913,TP,2.976,10,1,4,0.143,14.6825,0.046,0.0767,0,-37529.16514600625
2023-09-27 09:51:00-04:00,2023-09-27 09:57:00-04:00,1,14622.749,14604.979,14604.979,14676.059000000001,-18.270000000000437,-37.780000000000875,SL,-1.028,9,2,4,0.1215,83.4275,0.7109,0.0595,1,-37566.94514600625
2023-09-27 11:12:00-04:00,2023-09-27 11:24:00-04:00,-1,14564.319,14575.949,14575.949,14529.428999999996,-12.130000000001019,-25.500000000002036,SL,-1.043,11,2,7,0.0799,15.1362,0.4156,0.0725,0,-37592.44514600625
2023-09-27 11:31:00-04:00,2023-09-27 11:45:00-04:00,-1,14569.279,14524.909000000003,14584.069,14524.909000000003,43.86999999999716,86.49999999999433,TP,2.966,11,2,4,0.1015,15.097,0.4495,0.0706,0,-37505.945146006256
2023-09-27 11:49:00-04:00,2023-09-27 12:00:00-04:00,1,14523.479,14512.999,14512.999,14554.918999999998,-10.979999999999563,-23.199999999999125,SL,-1.048,11,2,4,0.0722,83.3142,1.3993,0.0693,0,-37529.14514600625
2023-09-27 12:47:00-04:00,2023-09-27 12:58:00-04:00,-1,14517.499,14493.979,14525.339,14493.979,23.020000000000437,44.80000000000087,TP,2.936,12,2,3,0.054,15.5075,0.0944,0.0578,0,-37484.34514600625
2023-09-27 13:05:00-04:00,2023-09-27 13:08:00-04:00,-1,14513.787,14525.639,14525.639,14478.231000000003,-12.351999999998952,-25.943999999997903,SL,-1.042,13,2,6,0.0817,15.537,0.0689,0.0554,0,-37510.289146006246
2023-09-27 13:19:00-04:00,2023-09-27 13:20:00-04:00,1,14489.349,14478.279,14478.279,14522.559,-11.569999999999709,-24.379999999999416,SL,-1.045,13,2,3,0.0764,83.2749,1.6382,0.0594,0,-37534.66914600624
2023-09-27 13:30:00-04:00,2023-09-27 13:39:00-04:00,1,14466.549,14458.139,14458.139,14491.779000000006,-8.910000000001673,-19.060000000003345,SL,-1.059,13,2,5,0.0581,83.2485,1.7984,0.0585,0,-37553.72914600625
2023-09-28 09:38:00-04:00,2023-09-28 09:44:00-04:00,1,14535.769,14510.929,14510.929,14610.289,-25.340000000000146,-51.92000000000029,SL,-1.02,9,3,3,0.1709,83.3283,0.873,0.0853,0,-37605.649146006246
2023-09-28 09:48:00-04:00,2023-09-28 09:51:00-04:00,-1,14519.069,14549.999,14549.999,14426.278999999999,-31.43000000000029,-64.10000000000058,SL,-1.016,9,3,3,0.213,15.495,0.6232,0.0946,0,-37669.749146006245
2023-09-28 10:28:00-04:00,2023-09-28 10:30:00-04:00,1,14583.809,14563.507,14563.507,14644.714999999998,-20.80199999999968,-42.84399999999936,SL,-1.025,10,3,3,0.1392,83.3832,0.5407,0.1128,1,-37712.59314600624
2023-09-28 11:02:00-04:00,2023-09-28 11:03:00-04:00,1,14621.859,14613.839,14613.839,14645.919000000002,-8.520000000000437,-18.28000000000087,SL,-1.062,11,3,3,0.0548,83.4265,0.279,0.0887,1,-37730.87314600624
2023-09-28 11:14:00-04:00,2023-09-28 11:30:00-04:00,1,14622.839,14676.659000000001,14604.899,14676.659000000001,53.32000000000153,105.40000000000306,TP,2.972,11,3,3,0.1227,83.4276,0.2723,0.0916,1,-37625.47314600624
2023-09-28 11:55:00-04:00,2023-09-28 11:59:00-04:00,-1,14743.609,14755.649,14755.649,14707.489000000003,-12.539999999999054,-26.319999999998107,SL,-1.042,11,3,3,0.0817,13.7361,2.1367,0.0734,1,-37651.79314600624
2023-09-28 12:04:00-04:00,2023-09-28 12:06:00-04:00,1,14752.049,14744.269,14744.269,14775.389000000003,-8.280000000000655,-17.800000000001308,SL,-1.064,12,3,3,0.0527,83.5727,0.6059,0.0692,1,-37669.59314600624
2023-09-28 12:50:00-04:00,2023-09-28 12:54:00-04:00,1,14759.529,14748.569,14748.569,14792.409000000003,-11.460000000000946,-24.16000000000189,SL,-1.046,12,3,6,0.0743,83.581,0.6563,0.0528,1,-37693.753146006246
2023-09-28 13:17:00-04:00,2023-09-28 13:21:00-04:00,-1,14730.959,14742.309,14742.309,14696.909000000005,-11.849999999998545,-24.939999999997088,SL,-1.044,13,3,4,0.077,13.8337,2.0527,0.0591,1,-37718.69314600624
2023-09-29 10:08:00-04:00,2023-09-29 10:13:00-04:00,1,14880.389,14867.259,14867.259,14919.778999999997,-13.6299999999992,-28.499999999998398,SL,-1.038,10,4,3,0.0882,83.7144,0.5833,0.075,1,-37747.19314600624
2023-09-29 10:26:00-04:00,2023-09-29 10:28:00-04:00,1,14836.479,14815.869,14815.869,14898.308999999996,-21.109999999998763,-43.45999999999753,SL,-1.024,10,4,5,0.1389,83.6662,0.2891,0.0917,1,-37790.65314600624
2023-09-29 10:37:00-04:00,2023-09-29 10:43:00-04:00,1,14844.019,14832.409,14832.409,14878.849000000002,-12.110000000000582,-25.460000000001163,SL,-1.043,10,4,4,0.0782,83.6745,0.3397,0.0923,1,-37816.11314600624
2023-09-29 10:53:00-04:00,2023-09-29 10:56:00-04:00,1,14856.039,14841.379,14841.379,14900.019,-15.159999999999854,-31.559999999999707,SL,-1.034,10,4,3,0.0987,83.6877,0.4204,0.0846,1,-37847.67314600624
2023-09-29 11:06:00-04:00,2023-09-29 11:15:00-04:00,1,14836.039,14820.829,14820.829,14881.669000000004,-15.710000000000946,-32.660000000001894,SL,-1.033,11,4,4,0.1025,83.6657,0.2861,0.0821,1,-37880.33314600624
2023-09-29 12:04:00-04:00,2023-09-29 12:13:00-04:00,1,14784.839,14773.019,14773.019,14820.298999999999,-12.319999999999709,-25.879999999999416,SL,-1.042,12,4,5,0.0799,83.6092,0.0592,0.0741,0,-37906.21314600624
2023-09-29 12:23:00-04:00,2023-09-29 12:42:00-04:00,-1,14802.039,14777.709000000004,14810.149,14777.709000000004,23.82999999999629,46.41999999999258,TP,2.938,12,4,7,0.0548,13.2871,2.0167,0.0755,0,-37859.79314600625
2023-09-29 12:47:00-04:00,2023-09-29 13:01:00-04:00,-1,14770.159,14714.988999999996,14788.549,14714.988999999996,54.67000000000371,108.10000000000743,TP,2.973,12,4,3,0.1245,13.5316,1.8052,0.0717,0,-37751.69314600624
2023-09-29 13:12:00-04:00,2023-09-29 13:26:00-04:00,-1,14694.319,14703.069,14703.069,14668.069,-9.25,-19.74,SL,-1.057,13,4,3,0.0595,14.1176,1.2984,0.0724,0,-37771.43314600624
2023-10-02 09:30:00-04:00,2023-10-02 09:31:00-04:00,-1,14704.789,14726.329,14726.329,14640.169000000004,-22.039999999999054,-45.31999999999811,SL,-1.023,9,0,3,0.1465,14.0363,0.5444,0.0464,0,-37816.75314600624
2023-10-02 10:15:00-04:00,2023-10-02 10:22:00-04:00,1,14802.479,14775.259,14775.259,14884.138999999997,-27.719999999999345,-56.67999999999869,SL,-1.018,10,0,3,0.1839,83.6287,0.3166,0.0971,1,-37873.43314600624
2023-10-02 10:46:00-04:00,2023-10-02 10:48:00-04:00,-1,14781.989,14797.049,14797.049,14736.808999999996,-15.56000000000131,-32.36000000000262,SL,-1.033,10,0,3,0.1019,13.4407,0.0193,0.1167,1,-37905.79314600624
2023-10-02 10:53:00-04:00,2023-10-02 11:03:00-04:00,-1,14798.029,14822.649,14822.649,14724.169000000004,-25.11999999999898,-51.479999999997965,SL,-1.02,10,0,4,0.1664,13.3178,0.0891,0.1177,1,-37957.273146006235
2023-10-02 11:53:00-04:00,2023-10-02 15:00:00-04:00,-1,14769.009,14742.119,14811.457,14641.664999999999,26.389999999999418,51.539999999998834,EOD,0.622,11,0,3,0.2874,13.5404,0.1072,0.0808,0,-37905.733146006234
2023-10-03 10:25:00-04:00,2023-10-03 10:30:00-04:00,1,14643.749,14622.079,14622.079,14708.759,-22.170000000000073,-45.58000000000015,SL,-1.023,10,1,3,0.148,83.4512,1.7231,0.1188,0,-37951.313146006236
2023-10-03 10:40:00-04:00,2023-10-03 10:46:00-04:00,1,14636.859,14615.469,14615.469,14701.029000000004,-21.890000000001237,-45.020000000002476,SL,-1.023,10,1,4,0.1461,83.4434,1.771,0.1192,0,-37996.33314600624
2023-10-03 11:19:00-04:00,2023-10-03 11:23:00-04:00,1,14595.999,14584.819,14584.819,14629.539,-11.680000000000291,-24.60000000000058,SL,-1.045,11,1,3,0.0766,83.3971,2.0559,0.0946,0,-38020.93314600624
2023-10-03 11:42:00-04:00,2023-10-03 12:01:00-04:00,-1,14583.039,14594.897,14594.897,14547.465,-12.358000000000175,-25.956000000000348,SL,-1.042,11,1,4,0.0813,14.9884,0.6417,0.0811,0,-38046.88914600624
2023-10-03 13:22:00-04:00,2023-10-03 13:28:00-04:00,1,14584.299,14576.089,14576.089,14608.929000000004,-8.710000000000946,-18.66000000000189,SL,-1.061,13,1,8,0.0563,83.3838,2.1378,0.0594,0,-38065.54914600624
2023-10-04 09:40:00-04:00,2023-10-04 10:41:00-04:00,-1,14661.379,14688.419,14688.419,14580.259000000004,-27.539999999999054,-56.31999999999811,SL,-1.018,9,2,3,0.1844,14.374,1.1447,0.0551,1,-38121.86914600624
2023-10-04 11:22:00-04:00,2023-10-04 11:38:00-04:00,-1,14684.859,14708.139,14708.139,14615.019000000004,-23.779999999998836,-48.799999999997674,SL,-1.021,11,2,5,0.1585,14.1911,1.3028,0.0985,1,-38170.669146006236
