half_spread_cents,flat_fee_cents,fee_rate_pct,final_bankroll,pnl,roi_pct,n_trades,win_rate,max_drawdown_pct,sharpe_daily
2.5,0.5,1.0,404080.74605592684,403980.74605592684,403980.74605592684,11561,0.5342963411469596,-73.67705252972866,6.987782158158976
2.5,0.5,2.0,342209.0890318157,342109.0890318157,342109.0890318157,11561,0.5342963411469596,-74.64542460047343,5.976379520606272
2.5,0.5,3.0,282353.7128910072,282253.7128910072,282253.7128910072,11561,0.5342963411469596,-75.57894327086125,5.0065544487580755
2.5,0.5,4.0,230327.7971053624,230227.7971053624,230227.79710536244,11561,0.5342963411469596,-76.47883552873343,4.139023711512915
2.5,1.0,0.0,401259.5043344807,401159.5043344807,401159.5043344807,11561,0.5342963411469596,-73.80918815265869,6.941226406491298
2.5,1.0,1.0,338664.5563315718,338564.5563315718,338564.5563315718,11561,0.5342963411469596,-74.77286491626091,5.918457229224876
2.5,1.0,2.0,279802.6628256639,279702.6628256639,279702.6628256639,11561,0.5342963411469596,-75.70185146654885,4.964166707863012
2.5,1.0,3.0,227841.30872739627,227741.30872739627,227741.3087273963,11561,0.5342963411469596,-76.59736924534612,4.096305015958265
2.5,1.0,4.0,170455.25927612875,170355.25927612875,170355.25927612875,11561,0.5342963411469596,-78.56485051697788,3.1188873648831774
3.0,0.0,0.0,455825.54346542014,455725.54346542014,455725.5434654201,11561,0.5342963411469596,-72.51098219823945,7.903688654621943
3.0,0.0,1.0,399030.01521325606,398930.01521325606,398930.01521325606,11561,0.5342963411469596,-73.53097889906725,6.976391340882713
3.0,0.0,2.0,336118.5210560207,336018.5210560207,336018.5210560207,11561,0.5342963411469596,-74.51394585605033,5.938242182896296
3.0,0.0,3.0,277653.5924301581,277553.5924301581,277553.5924301581,11561,0.5342963411469596,-75.46119802696043,4.980816271442811
3.0,0.0,4.0,225752.88066668075,225652.88066668075,225652.88066668078,11561,0.5342963411469596,-76.37400470533593,4.1041914947633
3.0,0.3,0.0,421367.6807849235,421267.6807849235,421267.6807849235,11561,0.5342963411469596,-73.20053619246856,7.339865979492926
3.0,0.3,1.0,361149.6510651156,361049.6510651156,361049.6510651156,11561,0.5342963411469596,-74.19553807008856,6.35133923060901
3.0,0.3,2.0,298351.55348421633,298251.55348421633,298251.55348421633,11561,0.5342963411469596,-75.15439643325001,5.319676287714377
3.0,0.3,3.0,245566.85931920746,245466.85931920746,245466.85931920746,11561,0.5342963411469596,-76.07839551055403,4.439798416248458
3.0,0.3,4.0,191218.94658522226,191118.94658522226,191118.94658522226,11561,0.5342963411469596,-77.59745219133883,3.509790425815381
3.0,0.5,0.0,396879.28979745676,396779.28979745676,396779.28979745676,11561,0.5342963411469596,-73.65086114133005,6.940349560176857
