slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
bitcoin-up-or-down-june-19-11pm-et,bitcoin,2025-06-20 03:00:00+00:00,3600,48033.169919,104628.0,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-19-11pm-et,ethereum,2025-06-20 03:00:00+00:00,3600,12899.554401,2517.99,5.297025325639784e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-12am-et,bitcoin,2025-06-20 04:00:00+00:00,3600,33441.280129,104596.64,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-12am-et,ethereum,2025-06-20 04:00:00+00:00,3600,5661.55922,2517.2,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-1am-et,bitcoin,2025-06-20 05:00:00+00:00,3600,18738.41449,104258.59,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-1am-et,ethereum,2025-06-20 05:00:00+00:00,3600,1515.10318,2504.18,5.639540289979687e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-2am-et,bitcoin,2025-06-20 06:00:00+00:00,3600,47835.650262,104584.68,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-2am-et,ethereum,2025-06-20 06:00:00+00:00,3600,11559.936183,2515.89,5.3253027654198416e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-3am-et,bitcoin,2025-06-20 07:00:00+00:00,3600,35201.583824,104719.86,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-3am-et,ethereum,2025-06-20 07:00:00+00:00,3600,1685.498608,2521.47,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-4am-et,bitcoin,2025-06-20 08:00:00+00:00,3600,38662.144686,105811.74,5.0348988372514935e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-4am-et,ethereum,2025-06-20 08:00:00+00:00,3600,53166.901671,2549.64,0.00010257395515778167,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-5am-et,bitcoin,2025-06-20 09:00:00+00:00,3600,41158.807252,105959.68,8.257073020378066e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-5am-et,ethereum,2025-06-20 09:00:00+00:00,3600,21996.359956,2553.49,0.00012249196863565643,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-6am-et,bitcoin,2025-06-20 10:00:00+00:00,3600,51045.678324,105940.57,5.240184258668917e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-6am-et,ethereum,2025-06-20 10:00:00+00:00,3600,30581.514032,2553.33,6.886674806672529e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-7am-et,bitcoin,2025-06-20 11:00:00+00:00,3600,45560.610833,105958.87,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-7am-et,ethereum,2025-06-20 11:00:00+00:00,3600,11001.229145,2552.84,6.378475876503438e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-8am-et,bitcoin,2025-06-20 12:00:00+00:00,3600,70477.655985,105977.82,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-8am-et,ethereum,2025-06-20 12:00:00+00:00,3600,8151.651321,2549.64,6.113968505456369e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-9am-et,bitcoin,2025-06-20 13:00:00+00:00,3600,41829.630244,105982.9,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-9am-et,ethereum,2025-06-20 13:00:00+00:00,3600,11559.940657,2551.92,5.978670775380259e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-10am-et,bitcoin,2025-06-20 14:00:00+00:00,3600,40662.796509,105673.99,7.438112293432856e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-10am-et,ethereum,2025-06-20 14:00:00+00:00,3600,6215.462292,2536.29,0.00010651580946903769,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-20-11am-et,bitcoin,2025-06-20 15:00:00+00:00,3600,50506.40673,103940.01,0.00011474729891740002,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-20-11am-et,ethereum,2025-06-20 15:00:00+00:00,3600,49792.888829,2490.01,0.0001458045770410901,60,DOWN,55.0,-0.37893719554057004,0.875,0.49606280445942996,0.14,UP,False,-0.125,-0.14780000000000001,
bitcoin-up-or-down-june-20-12pm-et,bitcoin,2025-06-20 16:00:00+00:00,3600,39933.18069,104218.0,9.13982979630881e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
