timestamp,flat $1/trade,flat $2/trade,flat $5/trade,fixed_pct (2.0%/trade),kelly (10%K),kelly (25%K),kelly (50%K)
2026-05-16 16:00:00+00:00,146.42725182043873,196.5095036408855,346.75625910220293,229.50386318561772,206.90916854349223,504.8849433354906,953.1072069610228
2026-05-16 17:00:00+00:00,148.141977847836,199.94395569568002,355.3498892391892,237.39253852378826,206.90916854349223,504.8849433354906,953.1072069610228
2026-05-16 17:00:00+00:00,148.71697784783598,201.09895569568002,358.2448892391892,240.1412919706642,206.90916854349223,504.8849433354906,953.1072069610228
2026-05-16 18:00:00+00:00,147.69197784783597,199.05395569568003,353.1398892391892,235.23740961446265,204.59879916626082,490.8164499728681,900.0048941736331
2026-05-16 18:00:00+00:00,148.5188296996878,200.71265939938374,357.29414849844846,239.14606311071512,204.59879916626082,490.8164499728681,900.0048941736331
2026-05-16 19:00:00+00:00,147.4938296996878,198.66765939938375,352.18914849844845,234.26248342325653,204.59879916626082,490.8164499728681,900.0048941736331
2026-05-16 20:00:00+00:00,146.4688296996878,196.62265939938376,347.0841484984484,229.4785287614221,204.59879916626082,485.55015191160726,880.7047217925821
2026-05-16 22:00:00+00:00,145.4438296996878,194.57765939938378,341.9791484984484,224.7921667746891,204.59879916626082,485.55015191160726,880.7047217925821
2026-05-16 23:00:00+00:00,144.4188296996878,192.5326593993838,336.8741484984484,220.20140657248544,204.59879916626082,485.55015191160726,880.7047217925821
2026-05-17 00:00:00+00:00,147.16741460534817,198.03482921070454,350.6370730267503,232.32327195934903,208.44024804002828,508.3659583213792,963.4857816097743
2026-05-17 01:00:00+00:00,148.12261262515014,199.9502252503085,355.43306312576016,236.7797988731347,208.44024804002828,508.3659583213792,963.4857816097743
2026-05-17 01:00:00+00:00,149.29541482295232,202.3008296459129,361.3170741147712,242.35239422329352,210.7192586864563,522.2871706532778,1016.2683743029128
2026-05-17 02:00:00+00:00,148.27041482295232,200.2558296459129,356.21207411477116,237.40340538113833,210.7192586864563,522.2871706532778,1016.2683743029128
2026-05-17 02:00:00+00:00,147.2454148229523,198.21082964591292,351.10707411477114,232.55537591136311,210.7192586864563,517.853231995168,999.0276827413729
