slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
ethereum-up-or-down-september-19-12pm-et,ethereum,2025-09-19 16:00:00+00:00,3600,43047.403658,4474.93,0.00010487053282044247,60,DOWN,1.0,-0.06575616049841343,0.55,0.4842438395015866,0.46499999999999997,UP,False,-0.44999999999999996,-0.47929999999999995,
ethereum-up-or-down-september-19-1pm-et,ethereum,2025-09-19 17:00:00+00:00,3600,37191.394312,4481.86,7.128857337808234e-05,60,DOWN,1.0,-0.12445221988735305,0.545,0.420547780112647,0.47,DOWN,True,0.545,0.5156000000000001,
ethereum-up-or-down-september-19-2pm-et,ethereum,2025-09-19 18:00:00+00:00,3600,30319.91673,4459.53,6.626981802050176e-05,60,DOWN,3.0,-0.08312914936661014,0.525,0.4418708506333899,0.49,DOWN,True,0.525,0.49520000000000003,
ethereum-up-or-down-september-19-3pm-et,ethereum,2025-09-19 19:00:00+00:00,3600,33653.372262,4448.84,8.41511441894054e-05,60,DOWN,5.0,-0.07624774266332457,0.69,0.6137522573366754,0.32500000000000007,DOWN,True,0.69,0.6635,
ethereum-up-or-down-september-19-4pm-et,ethereum,2025-09-19 20:00:00+00:00,3600,27435.280839,4440.68,5.68957687928936e-05,60,UP,1.0,0.08233961369955123,0.545,0.6273396136995513,0.56,UP,True,0.45499999999999996,0.42379999999999995,
ethereum-up-or-down-september-19-5pm-et,ethereum,2025-09-19 21:00:00+00:00,3600,27667.197027,4459.12,5e-05,60,UP,1.0,0.069432671847239,0.51,0.579432671847239,0.525,UP,True,0.49,0.45949999999999996,
ethereum-up-or-down-september-19-6pm-et,ethereum,2025-09-19 22:00:00+00:00,3600,33291.916987,4471.37,5e-05,60,DOWN,14.0,-0.07087976174504418,0.645,0.5741202382549558,0.37,DOWN,True,0.645,0.6176,
ethereum-up-or-down-september-19-7pm-et,ethereum,2025-09-19 23:00:00+00:00,3600,24804.210124,4468.9,5e-05,60,UP,10.0,0.06475591101758132,0.275,0.33975591101758135,0.29000000000000004,DOWN,False,-0.275,-0.30080000000000007,
ethereum-up-or-down-september-19-8pm-et,ethereum,2025-09-20 00:00:00+00:00,3600,21998.742091,4468.59,5.046702052971817e-05,60,DOWN,9.0,-0.08001258850664178,0.555,0.47498741149335827,0.45999999999999996,UP,False,-0.44499999999999995,-0.47419999999999995,
ethereum-up-or-down-september-19-9pm-et,ethereum,2025-09-20 01:00:00+00:00,3600,34258.478631,4475.67,5e-05,60,DOWN,1.0,-0.05807517497763082,0.515,0.4569248250223692,0.5,DOWN,True,0.515,0.485,
ethereum-up-or-down-september-19-10pm-et,ethereum,2025-09-20 02:00:00+00:00,3600,32408.482466,4466.01,5.513163714842373e-05,60,DOWN,4.0,-0.05399900846864547,0.515,0.46100099153135454,0.5,DOWN,True,0.515,0.485,
ethereum-up-or-down-september-19-11pm-et,ethereum,2025-09-20 03:00:00+00:00,3600,33801.008718,4465.79,5e-05,60,DOWN,5.0,-0.05750239456287398,0.455,0.39749760543712603,0.5599999999999999,DOWN,True,0.45500000000000007,0.42380000000000007,
ethereum-up-or-down-september-20-12am-et,ethereum,2025-09-20 04:00:00+00:00,3600,25868.891064,4465.52,5e-05,60,UP,6.0,0.05795588436612953,0.395,0.45295588436612955,0.41000000000000003,UP,True,0.605,0.5768,
ethereum-up-or-down-september-20-1am-et,ethereum,2025-09-20 05:00:00+00:00,3600,19365.723556,4474.08,5e-05,60,DOWN,3.0,-0.1084335125296172,0.49,0.3815664874703828,0.525,UP,False,-0.51,-0.5405,
ethereum-up-or-down-september-20-3am-et,ethereum,2025-09-20 07:00:00+00:00,3600,34096.328811,4473.08,5e-05,60,DOWN,5.0,-0.09704315201814873,0.645,0.5479568479818513,0.37,UP,False,-0.355,-0.3824,
ethereum-up-or-down-september-20-4am-et,ethereum,2025-09-20 08:00:00+00:00,3600,26424.588192,4483.21,5e-05,60,DOWN,1.0,-0.059584279913761806,0.505,0.4454157200862382,0.51,DOWN,True,0.505,0.4748,
ethereum-up-or-down-september-20-5am-et,ethereum,2025-09-20 09:00:00+00:00,3600,43228.891885,4465.78,5e-05,60,DOWN,3.0,-0.1612498269700965,0.66,0.49875017302990354,0.355,UP,False,-0.33999999999999997,-0.3671,
ethereum-up-or-down-september-20-6am-et,ethereum,2025-09-20 10:00:00+00:00,3600,31466.879431,4465.91,5e-05,60,DOWN,3.0,-0.06064077268802648,0.655,0.5943592273119735,0.36,DOWN,True,0.655,0.6278,
ethereum-up-or-down-september-20-7am-et,ethereum,2025-09-20 11:00:00+00:00,3600,21683.605649,4463.9,5e-05,60,DOWN,4.0,-0.055224237319088654,0.72,0.6647757626809113,0.29500000000000004,UP,False,-0.28,-0.30590000000000006,
ethereum-up-or-down-september-20-8am-et,ethereum,2025-09-20 12:00:00+00:00,3600,24102.671482,4469.96,5e-05,60,DOWN,4.0,-0.0812344606958379,0.54,0.45876553930416214,0.475,DOWN,True,0.54,0.5105000000000001,
ethereum-up-or-down-september-20-9am-et,ethereum,2025-09-20 13:00:00+00:00,3600,33556.39769,4465.79,5e-05,60,UP,4.0,0.06934001905668519,0.39,0.4593400190566852,0.405,UP,True,0.61,0.5819,
ethereum-up-or-down-september-20-10am-et,ethereum,2025-09-20 14:00:00+00:00,3600,24311.264518,4468.15,5e-05,60,UP,3.0,0.05959370048634244,0.405,0.46459370048634246,0.42000000000000004,UP,True,0.595,0.5666,
ethereum-up-or-down-september-20-11am-et,ethereum,2025-09-20 15:00:00+00:00,3600,54574.06967,4487.19,5.471727042806307e-05,60,UP,1.0,0.13836417807918006,0.45,0.5883641780791801,0.465,UP,True,0.55,0.5206999999999999,
ethereum-up-or-down-september-20-12pm-et,ethereum,2025-09-20 16:00:00+00:00,3600,21127.052755,4498.21,6.498061932047487e-05,60,UP,1.0,0.061440905776743604,0.465,0.5264409057767436,0.48000000000000004,UP,True,0.5349999999999999,0.5054,
ethereum-up-or-down-september-20-1pm-et,ethereum,2025-09-20 17:00:00+00:00,3600,27877.700553,4502.56,5e-05,60,UP,1.0,0.06934707741973145,0.4,0.4693470774197315,0.41500000000000004,DOWN,False,-0.4,-0.4283,
ethereum-up-or-down-september-20-2pm-et,ethereum,2025-09-20 18:00:00+00:00,3600,28284.563257,4486.1,6.41862111511884e-05,60,UP,9.0,0.06363174540302419,0.265,0.3286317454030242,0.28,DOWN,False,-0.265,-0.2906,
ethereum-up-or-down-september-20-3pm-et,ethereum,2025-09-20 19:00:00+00:00,3600,23860.753126,4475.23,5.464452845863785e-05,60,DOWN,1.0,-0.07032553227212068,0.525,0.45467446772787934,0.49,UP,False,-0.475,-0.5048,
ethereum-up-or-down-september-20-4pm-et,ethereum,2025-09-20 20:00:00+00:00,3600,18902.300905,4480.18,5e-05,60,UP,3.0,0.1015957976052192,0.48,0.5815957976052192,0.495,UP,True,0.52,0.4901,
ethereum-up-or-down-september-20-5pm-et,ethereum,2025-09-20 21:00:00+00:00,3600,24804.700925,4484.69,5e-05,60,DOWN,5.0,-0.06084636446169012,0.645,0.5841536355383099,0.37,UP,False,-0.355,-0.3824,
ethereum-up-or-down-september-20-7pm-et,ethereum,2025-09-20 23:00:00+00:00,3600,23587.353495,4493.75,5e-05,60,UP,1.0,0.06244570029715163,0.4,0.46244570029715165,0.41500000000000004,DOWN,False,-0.4,-0.4283,
ethereum-up-or-down-september-20-9pm-et,ethereum,2025-09-21 01:00:00+00:00,3600,23889.873823,4486.94,5e-05,60,DOWN,1.0,-0.07093706273298145,0.525,0.4540629372670186,0.49,DOWN,True,0.525,0.49520000000000003,
ethereum-up-or-down-september-20-10pm-et,ethereum,2025-09-21 02:00:00+00:00,3600,33240.04697,4481.18,5e-05,60,DOWN,4.0,-0.08060307235235442,0.595,0.5143969276476456,0.42000000000000004,DOWN,True,0.595,0.5666,
ethereum-up-or-down-september-20-11pm-et,ethereum,2025-09-21 03:00:00+00:00,3600,50942.441384,4478.58,6.602074663571814e-05,60,DOWN,4.0,-0.07446940517567213,0.575,0.5005305948243278,0.44000000000000006,DOWN,True,0.575,0.5461999999999999,
ethereum-up-or-down-september-21-12am-et,ethereum,2025-09-21 04:00:00+00:00,3600,23932.948987,4478.26,5e-05,60,DOWN,3.0,-0.10892754866911941,0.55,0.44107245133088063,0.46499999999999997,DOWN,True,0.55,0.5207,
ethereum-up-or-down-september-21-1am-et,ethereum,2025-09-21 05:00:00+00:00,3600,37572.426814,4471.67,5e-05,60,DOWN,1.0,-0.07556928662697276,0.545,0.4694307133730273,0.47,UP,False,-0.45499999999999996,-0.4844,
ethereum-up-or-down-september-21-2am-et,ethereum,2025-09-21 06:00:00+00:00,3600,22417.863021,4477.38,5e-05,60,DOWN,3.0,-0.08824769433926571,0.645,0.5567523056607343,0.37,UP,False,-0.355,-0.3824,
